case,iou_threshold,TP,FP,FN,precision,detectability
Liver_Lesions_1383.nii.gz,0.15,2,2,7,0.5,0.2222222222222222
Liver_Lesions_1383.nii.gz,0.2,2,2,7,0.5,0.2222222222222222
Liver_Lesions_1383.nii.gz,0.5,2,2,7,0.5,0.2222222222222222
Liver_Lesions_1390.nii.gz,0.15,1,0,0,1.0,1.0
Liver_Lesions_1390.nii.gz,0.2,1,0,0,1.0,1.0
Liver_Lesions_1390.nii.gz,0.5,0,1,1,0.0,0.0
Liver_Lesions_1394.nii.gz,0.15,9,1,8,0.9,0.5294117647058824
Liver_Lesions_1394.nii.gz,0.2,9,1,8,0.9,0.5294117647058824
Liver_Lesions_1394.nii.gz,0.5,4,6,13,0.4,0.23529411764705882
Liver_Lesions_1395.nii.gz,0.15,1,0,1,1.0,0.5
Liver_Lesions_1395.nii.gz,0.2,1,0,1,1.0,0.5
Liver_Lesions_1395.nii.gz,0.5,1,0,1,1.0,0.5
Liver_Lesions_1403.nii.gz,0.15,0,1,1,0.0,0.0
Liver_Lesions_1403.nii.gz,0.2,0,1,1,0.0,0.0
Liver_Lesions_1403.nii.gz,0.5,0,1,1,0.0,0.0
Liver_Lesions_1413.nii.gz,0.15,1,1,0,0.5,1.0
Liver_Lesions_1413.nii.gz,0.2,1,1,0,0.5,1.0
Liver_Lesions_1413.nii.gz,0.5,1,1,0,0.5,1.0
Liver_Lesions_1414.nii.gz,0.15,2,0,0,1.0,1.0
Liver_Lesions_1414.nii.gz,0.2,2,0,0,1.0,1.0
Liver_Lesions_1414.nii.gz,0.5,2,0,0,1.0,1.0
Liver_Lesions_1423.nii.gz,0.15,2,0,0,1.0,1.0
Liver_Lesions_1423.nii.gz,0.2,2,0,0,1.0,1.0
Liver_Lesions_1423.nii.gz,0.5,2,0,0,1.0,1.0
Liver_Lesions_1426.nii.gz,0.15,4,1,1,0.8,0.8
Liver_Lesions_1426.nii.gz,0.2,4,1,1,0.8,0.8
Liver_Lesions_1426.nii.gz,0.5,4,1,1,0.8,0.8
Liver_Lesions_1428.nii.gz,0.15,5,0,0,1.0,1.0
Liver_Lesions_1428.nii.gz,0.2,5,0,0,1.0,1.0
Liver_Lesions_1428.nii.gz,0.5,5,0,0,1.0,1.0
Liver_Lesions_1432.nii.gz,0.15,5,1,1,0.8333333333333334,0.8333333333333334
Liver_Lesions_1432.nii.gz,0.2,5,1,1,0.8333333333333334,0.8333333333333334
Liver_Lesions_1432.nii.gz,0.5,5,1,1,0.8333333333333334,0.8333333333333334
Liver_Lesions_1436.nii.gz,0.15,2,0,0,1.0,1.0
Liver_Lesions_1436.nii.gz,0.2,2,0,0,1.0,1.0
Liver_Lesions_1436.nii.gz,0.5,1,1,1,0.5,0.5
Liver_Lesions_1453.nii.gz,0.15,14,1,1,0.9333333333333333,0.9333333333333333
Liver_Lesions_1453.nii.gz,0.2,14,1,1,0.9333333333333333,0.9333333333333333
Liver_Lesions_1453.nii.gz,0.5,14,1,1,0.9333333333333333,0.9333333333333333
Liver_Lesions_1455.nii.gz,0.15,1,1,0,0.5,1.0
Liver_Lesions_1455.nii.gz,0.2,1,1,0,0.5,1.0
Liver_Lesions_1455.nii.gz,0.5,1,1,0,0.5,1.0
Liver_Lesions_1462.nii.gz,0.15,1,1,0,0.5,1.0
Liver_Lesions_1462.nii.gz,0.2,1,1,0,0.5,1.0
Liver_Lesions_1462.nii.gz,0.5,1,1,0,0.5,1.0
Liver_Lesions_1465.nii.gz,0.15,7,1,0,0.875,1.0
Liver_Lesions_1465.nii.gz,0.2,7,1,0,0.875,1.0
Liver_Lesions_1465.nii.gz,0.5,7,1,0,0.875,1.0
Liver_Lesions_1467.nii.gz,0.15,2,0,0,1.0,1.0
Liver_Lesions_1467.nii.gz,0.2,2,0,0,1.0,1.0
Liver_Lesions_1467.nii.gz,0.5,2,0,0,1.0,1.0
Liver_Lesions_1468.nii.gz,0.15,21,3,2,0.875,0.9130434782608695
Liver_Lesions_1468.nii.gz,0.2,21,3,2,0.875,0.9130434782608695
Liver_Lesions_1468.nii.gz,0.5,18,6,5,0.75,0.782608695652174
Liver_Lesions_1487.nii.gz,0.15,1,1,1,0.5,0.5
Liver_Lesions_1487.nii.gz,0.2,1,1,1,0.5,0.5
Liver_Lesions_1487.nii.gz,0.5,1,1,1,0.5,0.5
Liver_Lesions_1488.nii.gz,0.15,5,0,1,1.0,0.8333333333333334
Liver_Lesions_1488.nii.gz,0.2,5,0,1,1.0,0.8333333333333334
Liver_Lesions_1488.nii.gz,0.5,5,0,1,1.0,0.8333333333333334
Liver_Lesions_1489.nii.gz,0.15,0,0,2,,0.0
Liver_Lesions_1489.nii.gz,0.2,0,0,2,,0.0
Liver_Lesions_1489.nii.gz,0.5,0,0,2,,0.0
Liver_Lesions_1509.nii.gz,0.15,6,1,1,0.8571428571428571,0.8571428571428571
Liver_Lesions_1509.nii.gz,0.2,5,2,2,0.7142857142857143,0.7142857142857143
Liver_Lesions_1509.nii.gz,0.5,4,3,3,0.5714285714285714,0.5714285714285714
Liver_Lesions_1511.nii.gz,0.15,17,12,8,0.5862068965517241,0.68
Liver_Lesions_1511.nii.gz,0.2,14,15,11,0.4827586206896552,0.56
Liver_Lesions_1511.nii.gz,0.5,11,18,14,0.3793103448275862,0.44
Liver_Lesions_1513.nii.gz,0.15,9,0,2,1.0,0.8181818181818182
Liver_Lesions_1513.nii.gz,0.2,9,0,2,1.0,0.8181818181818182
Liver_Lesions_1513.nii.gz,0.5,8,1,3,0.8888888888888888,0.7272727272727273
Liver_Lesions_1523.nii.gz,0.15,1,1,0,0.5,1.0
Liver_Lesions_1523.nii.gz,0.2,1,1,0,0.5,1.0
Liver_Lesions_1523.nii.gz,0.5,1,1,0,0.5,1.0
Liver_Lesions_1526.nii.gz,0.15,8,4,3,0.6666666666666666,0.7272727272727273
Liver_Lesions_1526.nii.gz,0.2,8,4,3,0.6666666666666666,0.7272727272727273
Liver_Lesions_1526.nii.gz,0.5,7,5,4,0.5833333333333334,0.6363636363636364
